Match-ID,Date,Game
Matches/MatchScorecard_ODI.asp?MatchCode=3060,2009-11-29,2009-2010 South Africa v England  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3062,2009-12-15,2009-2010 India v Sri Lanka  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3063,2009-12-18,2009-2010 India v Sri Lanka  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3064,2009-12-21,2009-2010 India v Sri Lanka  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3065,2009-12-24,2009-2010 India v Sri Lanka  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3066,2009-12-27,2009-2010 India v Sri Lanka  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3067,2010-01-04,2009-2010 Tri Nation Tournament  - 1st ODI - Bangladesh v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=3068,2010-01-05,2009-2010 Tri Nation Tournament  - 2nd ODI - India v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=3069,2010-01-07,2009-2010 Tri Nation Tournament  - 3rd ODI - Bangladesh v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3070,2010-01-08,2009-2010 Tri Nation Tournament  - 4th ODI - Bangladesh v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=3071,2010-01-10,2009-2010 Tri Nation Tournament  - 5th ODI - India v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=3072,2010-01-11,2009-2010 Tri Nation Tournament  - 6th ODI - Bangladesh v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3073,2010-01-13,2009-2010 Tri Nation Tournament  - 7th ODI (Final) - India v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=3074,2010-01-22,2009-2010 Australia v Pakistan  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3075,2010-01-24,2009-2010 Australia v Pakistan  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3076,2010-01-26,2009-2010 Australia v Pakistan  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3077,2010-01-29,2009-2010 Australia v Pakistan  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3078,2010-01-31,2009-2010 Australia v Pakistan  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3079,2010-02-05,2009-2010 New Zealand v Bangladesh  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3080,2010-02-07,2009-2010 Australia v West Indies  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3081,2010-02-08,2009-2010 New Zealand v Bangladesh  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3082,2010-02-09,2009-2010 Australia v West Indies  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3083,2010-02-11,2009-2010 New Zealand v Bangladesh  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3084,2010-02-12,2009-2010 Australia v West Indies  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3085,2010-02-14,2009-2010 Australia v West Indies  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3087,2010-02-16,2009-2010 Afghanistan v Canada  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3089,2010-02-18,2009-2010 Afghanistan v Canada  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3090,2010-02-19,2009-2010 Australia v West Indies  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3091,2010-02-21,2009-2010 India v South Africa  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3092,2010-02-24,2009-2010 India v South Africa  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3093,2010-02-27,2009-2010 India v South Africa  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3094,2010-02-28,2009-2010 Bangladesh v England  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3095,2010-03-02,2009-2010 Bangladesh v England  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3096,2010-03-03,2009-2010 New Zealand v Australia  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3097,2010-03-04,2009-2010 West Indies v Zimbabwe  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3098,2010-03-05,2009-2010 Bangladesh v England  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3100,2010-03-06,2009-2010 West Indies v Zimbabwe  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3099,2010-03-06,2009-2010 New Zealand v Australia  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3101,2010-03-09,2009-2010 New Zealand v Australia  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3102,2010-03-10,2009-2010 West Indies v Zimbabwe  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3103,2010-03-11,2009-2010 New Zealand v Australia  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3104,2010-03-12,2009-2010 West Indies v Zimbabwe  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3105,2010-03-13,2009-2010 New Zealand v Australia  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3106,2010-03-14,2009-2010 West Indies v Zimbabwe  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3107,2010-04-13,2009-2010 West Indies v Canada  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3108,2010-04-15,2009-2010 West Indies v Ireland  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3109,2010-05-22,2009-2010 West Indies v South Africa  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3110,2010-05-24,2009-2010 West Indies v South Africa  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3112,2010-05-28,2009-2010 West Indies v South Africa  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3111,2010-05-28,2009-2010 Zimbabwe Triangular Series  - 1st ODI - Zimbabwe v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3113,2010-05-30,2009-2010 Zimbabwe Triangular Series  - 2nd ODI - India v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=3114,2010-05-30,2009-2010 West Indies v South Africa  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3117,2010-06-03,2009-2010 West Indies v South Africa  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3116,2010-06-03,2009-2010 Zimbabwe Triangular Series  - 4th ODI - Zimbabwe v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3118,2010-06-05,2009-2010 Zimbabwe Triangular Series  - 5th ODI - India v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=3122,2010-06-15,2009-2010 Asia Cup  - 1st ODI - Sri Lanka v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=3123,2010-06-16,2009-2010 Asia Cup  - 2nd ODI - Bangladesh v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3124,2010-06-17,2010 Ireland v Australia  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3125,2010-06-18,2009-2010 Asia Cup  - 3rd ODI - Sri Lanka v Bangladesh -  
Matches/MatchScorecard_ODI.asp?MatchCode=3127,2010-06-19,2010 Scotland v England  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3126,2010-06-19,2009-2010 Asia Cup  - 4th ODI - India v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=3128,2010-06-21,2009-2010 Asia Cup  - 5th ODI - Bangladesh v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=3129,2010-06-22,2010 England v Australia  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3132,2010-06-22,2009-2010 Asia Cup  - 6th ODI - Sri Lanka v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3131,2010-06-24,2010 England v Australia  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3130,2010-06-24,2009-2010 Asia Cup  - 7th ODI (Final) - Sri Lanka v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3133,2010-06-27,2010 England v Australia  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3134,2010-06-30,2010 England v Australia  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3135,2010-07-01,2010 ICC World Cricket League Div 1  - 1st ODI - Afghanistan v Canada -  
Matches/MatchScorecard_ODI.asp?MatchCode=3136,2010-07-01,2010 ICC World Cricket League Div 1  - 2nd ODI - Ireland v Kenya -  
Matches/MatchScorecard_ODI.asp?MatchCode=3141,2010-07-03,2010 England v Australia  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3138,2010-07-03,2010 ICC World Cricket League Div 1  - 4th ODI - Afghanistan v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=3142,2010-07-05,2010 ICC World Cricket League Div 1  - 7th ODI - Afghanistan v Kenya -  
Matches/MatchScorecard_ODI.asp?MatchCode=3143,2010-07-05,2010 ICC World Cricket League Div 1  - 8th ODI - Ireland v Scotland -  
Matches/MatchScorecard_ODI.asp?MatchCode=3145,2010-07-07,2010 ICC World Cricket League Div 1  - 10th ODI - Canada v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=3147,2010-07-07,2010 ICC World Cricket League Div 1  - 12th ODI - Netherlands v Afghanistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=3148,2010-07-08,2010 England v Bangladesh  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3151,2010-07-09,2010 ICC World Cricket League Div 1  - 15th ODI - Netherlands v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=3149,2010-07-09,2010 ICC World Cricket League Div 1  - 13th ODI - Afghanistan v Scotland -  
Matches/MatchScorecard_ODI.asp?MatchCode=3154,2010-07-10,2010 ICC World Cricket League Div 1  - 18th ODI (Final) - Ireland v Scotland -  
Matches/MatchScorecard_ODI.asp?MatchCode=3155,2010-07-10,2010 England v Bangladesh  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3153,2010-07-10,2010 ICC World Cricket League Div 1  - 17th ODI - Netherlands v Afghanistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=3156,2010-07-12,2010 England v Bangladesh  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3157,2010-07-15,2010 Ireland v Bangladesh  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3158,2010-07-16,2010 Ireland v Bangladesh  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3160,2010-07-20,2010-2011 Bangladesh v Netherlands  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3161,2010-08-10,2010-2011 Sri Lanka Triangular Series  - 1st ODI - India v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=3162,2010-08-13,2010-2011 Sri Lanka Triangular Series  - 2nd ODI - Sri Lanka v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=3164,2010-08-16,2010 Scotland v Afghanistan  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3165,2010-08-16,2010 Ireland v Netherlands  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3163,2010-08-16,2010-2011 Sri Lanka Triangular Series  - 3rd ODI - Sri Lanka v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3166,2010-08-17,2010 Scotland v Afghanistan  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3167,2010-08-18,2010 Ireland v Netherlands  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3168,2010-08-20,2010-2011 Sri Lanka Triangular Series  - 4th ODI - Sri Lanka v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=3169,2010-08-21,2010-2011 Sri Lanka Triangular Series  - 5th ODI - Sri Lanka v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3170,2010-08-25,2010-2011 Sri Lanka Triangular Series  - 6th ODI - India v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=3171,2010-08-28,2010-2011 Sri Lanka Triangular Series  - 7th ODI (Final) - Sri Lanka v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3172,2010-09-06,2010-2011 Canada v Ireland  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3173,2010-09-07,2010-2011 Canada v Ireland  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3174,2010-09-10,2010 England v Pakistan  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3175,2010-09-12,2010 England v Pakistan  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3176,2010-09-17,2010 England v Pakistan  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3177,2010-09-20,2010 England v Pakistan  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3178,2010-09-22,2010 England v Pakistan  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3179,2010-09-26,2010-2011 Zimbabwe v Ireland  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3180,2010-09-28,2010-2011 Zimbabwe v Ireland  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3181,2010-09-30,2010-2011 Zimbabwe v Ireland  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3182,2010-10-05,2010-2011 Bangladesh v New Zealand  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3183,2010-10-07,2010-2011 Kenya v Afghanistan  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3185,2010-10-09,2010-2011 Kenya v Afghanistan  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3187,2010-10-11,2010-2011 Kenya v Afghanistan  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3186,2010-10-11,2010-2011 Bangladesh v New Zealand  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3188,2010-10-14,2010-2011 Bangladesh v New Zealand  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3189,2010-10-15,2010-2011 South Africa v Zimbabwe  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3192,2010-10-17,2010-2011 South Africa v Zimbabwe  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3190,2010-10-17,2010-2011 Bangladesh v New Zealand  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3193,2010-10-20,2010-2011 India v Australia  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3194,2010-10-22,2010-2011 South Africa v Zimbabwe  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3196,2010-10-29,2010-2011 Pakistan v South Africa  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3197,2010-10-31,2010-2011 Pakistan v South Africa  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3198,2010-11-02,2010-2011 Pakistan v South Africa  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3199,2010-11-03,2010-2011 Australia v Sri Lanka  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3201,2010-11-05,2010-2011 Pakistan v South Africa  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3200,2010-11-05,2010-2011 Australia v Sri Lanka  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3202,2010-11-07,2010-2011 Australia v Sri Lanka  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3203,2010-11-08,2010-2011 Pakistan v South Africa  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3204,2010-11-28,2010-2011 India v New Zealand  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3205,2010-12-01,2010-2011 Bangladesh v Zimbabwe  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3206,2010-12-01,2010-2011 India v New Zealand  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3207,2010-12-03,2010-2011 Bangladesh v Zimbabwe  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3208,2010-12-04,2010-2011 India v New Zealand  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3209,2010-12-06,2010-2011 Bangladesh v Zimbabwe  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3210,2010-12-07,2010-2011 India v New Zealand  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3212,2010-12-10,2010-2011 India v New Zealand  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3213,2010-12-12,2010-2011 Bangladesh v Zimbabwe  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3214,2011-01-12,2010-2011 South Africa v India  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3215,2011-01-15,2010-2011 South Africa v India  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3216,2011-01-16,2010-2011 Australia v England  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3217,2011-01-18,2010-2011 South Africa v India  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3219,2011-01-21,2010-2011 South Africa v India  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3218,2011-01-21,2010-2011 Australia v England  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3220,2011-01-22,2010-2011 New Zealand v Pakistan  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3222,2011-01-23,2010-2011 South Africa v India  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3221,2011-01-23,2010-2011 Australia v England  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3223,2011-01-26,2010-2011 New Zealand v Pakistan  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3224,2011-01-26,2010-2011 Australia v England  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3225,2011-01-29,2010-2011 New Zealand v Pakistan  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3226,2011-01-30,2010-2011 Australia v England  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3227,2011-01-31,2010-2011 Sri Lanka v West Indies  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3228,2011-02-01,2010-2011 New Zealand v Pakistan  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3229,2011-02-02,2010-2011 Australia v England  - 6th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3231,2011-02-03,2010-2011 Sri Lanka v West Indies  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3230,2011-02-03,2010-2011 New Zealand v Pakistan  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3232,2011-02-05,2010-2011 New Zealand v Pakistan  - 6th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3234,2011-02-06,2010-2011 Sri Lanka v West Indies  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3233,2011-02-06,2010-2011 Australia v England  - 7th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=3235,2011-02-19,2010-2011 ICC World Cup  - 1st ODI - Bangladesh v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=3236,2011-02-20,2010-2011 ICC World Cup  - 2nd ODI - Kenya v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=3238,2011-02-21,2010-2011 ICC World Cup  - 4th ODI - Australia v Zimbabwe -  
Matches/MatchScorecard_ODI.asp?MatchCode=3239,2011-02-22,2010-2011 ICC World Cup  - 5th ODI - England v Netherlands -  
Matches/MatchScorecard_ODI.asp?MatchCode=3240,2011-02-23,2010-2011 ICC World Cup  - 6th ODI - Kenya v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=3241,2011-02-24,2010-2011 ICC World Cup  - 7th ODI - South Africa v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=3243,2011-02-25,2010-2011 ICC World Cup  - 9th ODI - Bangladesh v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=3242,2011-02-25,2010-2011 ICC World Cup  - 8th ODI - Australia v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=3244,2011-02-26,2010-2011 ICC World Cup  - 10th ODI - Sri Lanka v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=3245,2011-02-27,2010-2011 ICC World Cup  - 11th ODI - India v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=3247,2011-02-28,2010-2011 ICC World Cup  - 13th ODI - Netherlands v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=3249,2011-03-02,2010-2011 ICC World Cup  - 15th ODI - England v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=3251,2011-03-03,2010-2011 ICC World Cup  - 17th ODI - Canada v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=3250,2011-03-03,2010-2011 ICC World Cup  - 16th ODI - Netherlands v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=3253,2011-03-04,2010-2011 ICC World Cup  - 19th ODI - Bangladesh v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=3252,2011-03-04,2010-2011 ICC World Cup  - 18th ODI - New Zealand v Zimbabwe -  
Matches/MatchScorecard_ODI.asp?MatchCode=3254,2011-03-05,2010-2011 ICC World Cup  - 20th ODI - Sri Lanka v Australia -  
Matches/MatchScorecard_ODI.asp?MatchCode=3255,2011-03-06,2010-2011 ICC World Cup  - 21st ODI - England v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=3256,2011-03-06,2010-2011 ICC World Cup  - 22nd ODI - India v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=3258,2011-03-08,2010-2011 ICC World Cup  - 24th ODI - New Zealand v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=3259,2011-03-09,2010-2011 ICC World Cup  - 25th ODI - India v Netherlands -  
Matches/MatchScorecard_ODI.asp?MatchCode=3262,2011-03-11,2010-2011 ICC World Cup  - 28th ODI - Bangladesh v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=3261,2011-03-11,2010-2011 ICC World Cup  - 27th ODI - Ireland v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=3263,2011-03-12,2010-2011 ICC World Cup  - 29th ODI - India v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=3264,2011-03-13,2010-2011 ICC World Cup  - 30th ODI - Canada v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=3265,2011-03-13,2010-2011 ICC World Cup  - 31st ODI - Australia v Kenya -  
Matches/MatchScorecard_ODI.asp?MatchCode=3266,2011-03-14,2010-2011 ICC World Cup  - 32nd ODI - Bangladesh v Netherlands -  
Matches/MatchScorecard_ODI.asp?MatchCode=3267,2011-03-14,2010-2011 ICC World Cup  - 33rd ODI - Pakistan v Zimbabwe -  
Matches/MatchScorecard_ODI.asp?MatchCode=3268,2011-03-15,2010-2011 ICC World Cup  - 34th ODI - Ireland v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=3269,2011-03-16,2010-2011 ICC World Cup  - 35th ODI - Australia v Canada -  
Matches/MatchScorecard_ODI.asp?MatchCode=3270,2011-03-17,2010-2011 ICC World Cup  - 36th ODI - England v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=3272,2011-03-18,2010-2011 ICC World Cup  - 38th ODI - New Zealand v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=3271,2011-03-18,2010-2011 ICC World Cup  - 37th ODI - Ireland v Netherlands -  
Matches/MatchScorecard_ODI.asp?MatchCode=3274,2011-03-19,2010-2011 ICC World Cup  - 40th ODI - Australia v Pakistan -  
